issue,created_at,closed_at
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/454,2020-07-15 13:56:34,2020-07-15 14:01:33
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/454,2020-07-15 14:01:33,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/453,2020-07-14 21:10:38,2020-07-14 21:20:28
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/452,2020-07-14 03:01:48,2020-07-15 17:25:17
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/451,2020-07-12 23:49:57,2020-07-14 23:01:15
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/451,2020-07-13 04:33:18,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/451,2020-07-13 20:10:17,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/451,2020-07-13 22:58:55,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/450,2020-07-12 23:22:35,2020-07-13 22:49:50
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/450,2020-07-12 23:59:05,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/450,2020-07-13 22:23:25,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/450,2020-07-13 22:49:34,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/449,2020-07-11 22:18:08,2020-07-14 12:49:42
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/449,2020-07-14 02:38:26,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/449,2020-07-14 12:49:42,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/448,2020-07-11 22:14:49,2020-07-14 12:48:53
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/448,2020-07-14 03:18:41,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/448,2020-07-14 12:48:53,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/447,2020-07-11 17:43:57,2020-07-13 22:51:35
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/447,2020-07-13 22:51:26,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/446,2020-07-10 20:02:47,2020-07-13 19:46:08
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/446,2020-07-11 18:57:35,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/446,2020-07-11 22:13:09,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/445,2020-07-10 19:30:53,2020-07-11 18:54:23
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/445,2020-07-10 19:32:19,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/445,2020-07-10 20:03:09,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/444,2020-07-10 17:39:44,2020-07-10 19:25:02
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/443,2020-07-10 16:33:42,2020-07-10 18:14:56
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/442,2020-07-10 15:06:20,2020-07-10 16:21:49
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/441,2020-07-10 14:10:44,2020-07-10 14:22:37
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/440,2020-07-08 20:44:31,2020-07-09 01:32:00
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/439,2020-07-08 18:55:56,2020-07-08 19:02:15
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/438,2020-07-08 18:53:32,2020-07-08 18:54:32
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/437,2020-07-08 16:53:40,2020-07-08 16:53:47
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/436,2020-07-08 01:05:26,2020-07-08 01:07:35
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/435,2020-07-06 23:55:20,2020-07-07 00:37:11
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/435,2020-07-07 00:37:11,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/434,2020-07-06 14:41:01,2020-07-06 14:51:11
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/433,2020-07-06 05:36:05,2020-07-06 05:36:18
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/432,2020-07-06 04:10:29,2020-07-08 19:01:10
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/432,2020-07-06 05:36:36,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/431,2020-07-05 16:07:08,2020-07-10 01:18:56
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/431,2020-07-05 16:44:55,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/431,2020-07-05 17:11:13,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/431,2020-07-05 17:39:54,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/430,2020-07-05 15:21:18,2020-07-06 01:50:58
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/430,2020-07-05 17:40:54,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/430,2020-07-06 01:50:58,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/429,2020-07-04 19:41:15,2020-07-04 21:02:48
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/428,2020-07-03 16:52:51,2020-07-03 16:53:15
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/427,2020-07-03 12:44:53,2020-07-03 16:49:43
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/426,2020-07-02 18:05:20,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/425,2020-07-01 19:16:25,2020-07-01 19:17:19
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/424,2020-07-01 18:41:20,2020-07-01 19:03:22
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/423,2020-07-01 17:23:25,2020-07-02 13:33:10
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/422,2020-07-01 16:14:20,2020-07-01 18:45:26
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/422,2020-07-01 16:16:46,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/422,2020-07-01 16:27:10,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/422,2020-07-01 16:43:31,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/422,2020-07-01 16:50:29,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/421,2020-07-01 14:55:16,2020-07-01 16:49:44
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/420,2020-07-01 00:29:42,2020-07-01 02:09:08
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/420,2020-07-01 02:09:08,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/419,2020-06-30 22:06:41,2020-06-30 22:07:08
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/418,2020-06-30 21:55:31,2020-06-30 22:51:05
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/418,2020-06-30 22:08:58,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/417,2020-06-30 19:33:16,2020-07-01 02:09:19
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/417,2020-06-30 20:16:15,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/416,2020-06-30 16:47:31,2020-06-30 16:59:41
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/415,2020-06-30 16:38:35,2020-06-30 20:43:43
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/415,2020-06-30 17:06:33,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/414,2020-06-30 16:35:39,2020-06-30 16:41:12
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/413,2020-06-30 16:26:51,2020-06-30 16:41:19
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/413,2020-06-30 16:27:48,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/413,2020-06-30 16:37:23,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/413,2020-06-30 16:41:19,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/412,2020-06-30 15:46:34,2020-06-30 15:48:20
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/411,2020-06-30 15:21:30,2020-06-30 15:36:32
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/410,2020-06-30 15:16:08,2020-06-30 15:18:48
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/409,2020-06-30 13:23:23,2020-06-30 13:23:59
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/408,2020-06-30 02:59:10,2020-07-01 02:09:36
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/408,2020-06-30 04:30:02,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/408,2020-06-30 14:35:58,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/407,2020-06-30 02:05:34,2020-06-30 17:00:33
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/407,2020-06-30 16:10:58,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/407,2020-06-30 19:20:32,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/406,2020-06-30 01:51:27,2020-06-30 17:00:18
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/406,2020-06-30 15:17:04,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/406,2020-06-30 22:41:00,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/405,2020-06-30 01:40:40,2020-06-30 14:56:24
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/405,2020-06-30 01:54:06,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/405,2020-06-30 13:25:32,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/404,2020-06-30 01:35:49,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/403,2020-06-30 00:47:45,2020-06-30 00:50:11
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/402,2020-06-30 00:34:38,2020-06-30 00:35:30
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/401,2020-06-29 22:45:55,2020-06-30 17:20:13
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/401,2020-06-30 01:03:37,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/400,2020-06-29 21:25:12,2020-06-30 17:00:43
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/400,2020-06-30 15:17:26,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/399,2020-06-29 18:31:51,2020-06-30 19:23:56
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/399,2020-06-29 18:36:29,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/399,2020-06-29 19:26:26,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/398,2020-06-29 17:09:06,2020-06-29 18:23:19
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/397,2020-06-29 16:28:04,2020-06-29 16:28:39
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/396,2020-06-29 15:59:08,2020-06-29 16:00:42
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/395,2020-06-28 18:10:48,2020-08-01 22:05:57
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/395,2020-06-28 18:19:21,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/395,2020-08-01 22:05:57,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/394,2020-06-27 04:46:07,2020-06-27 13:34:49
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/393,2020-06-26 17:13:10,2020-06-26 17:36:14
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/392,2020-06-26 15:22:01,2020-06-26 15:22:39
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/391,2020-06-26 15:21:52,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/391,2020-06-26 15:25:20,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/391,2020-07-02 03:25:25,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/391,2020-07-02 13:48:55,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/390,2020-06-26 03:51:52,2020-06-26 15:39:55
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/390,2020-06-26 15:36:48,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/390,2020-06-26 15:39:55,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/389,2020-06-25 22:56:37,2020-06-28 18:26:14
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/389,2020-06-26 01:16:43,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/388,2020-06-25 19:14:09,2020-06-25 20:02:05
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/387,2020-06-25 19:09:13,2020-06-25 19:12:36
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/386,2020-06-25 18:16:34,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/385,2020-06-25 15:33:07,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/385,2020-06-25 22:56:56,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/385,2020-06-25 23:09:33,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/385,2020-06-25 23:13:35,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/385,2020-06-25 23:47:43,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/384,2020-06-25 05:55:59,2020-06-28 18:26:54
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/384,2020-06-25 12:23:06,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/384,2020-06-26 03:32:57,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/383,2020-06-25 00:55:21,2020-06-25 01:35:46
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/382,2020-06-24 18:35:53,2020-06-26 01:30:04
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/382,2020-06-24 21:25:44,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/381,2020-06-23 21:10:26,2020-08-01 22:08:26
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/381,2020-06-25 05:35:36,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/381,2020-08-01 22:08:26,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/380,2020-06-23 18:42:41,2020-06-23 20:07:12
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/379,2020-06-22 15:56:00,2020-06-22 15:56:06
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/378,2020-06-22 14:34:50,2020-06-22 16:09:49
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/378,2020-06-22 15:20:38,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/377,2020-06-21 02:31:21,2020-06-21 02:34:43
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/376,2020-06-21 02:14:07,2020-06-21 02:17:00
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/376,2020-06-21 02:17:32,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/375,2020-06-20 22:38:19,2020-06-20 22:46:58
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/374,2020-06-20 19:35:39,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/374,2020-06-20 20:24:45,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/373,2020-06-20 16:44:17,2020-06-21 15:26:44
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/373,2020-06-20 16:56:13,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/373,2020-06-20 18:59:25,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/372,2020-06-20 15:36:11,2020-06-22 12:26:54
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/371,2020-06-19 22:58:47,2020-06-19 23:40:58
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/370,2020-06-19 14:15:02,2020-06-19 14:15:14
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/369,2020-06-18 22:15:24,2020-06-18 22:15:29
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/368,2020-06-18 22:10:05,2020-06-18 22:18:27
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/368,2020-06-18 22:15:06,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/367,2020-06-18 19:45:09,2020-06-19 14:09:28
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/366,2020-06-18 18:48:10,2020-06-18 20:25:12
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/365,2020-06-18 16:48:17,2020-06-18 17:00:23
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/364,2020-06-18 16:46:18,2020-06-18 19:02:46
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/364,2020-06-18 17:55:52,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/364,2020-06-18 19:02:46,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/363,2020-06-18 16:09:08,2020-06-18 16:38:17
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/362,2020-06-18 15:58:03,2020-06-18 15:58:23
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/361,2020-06-18 01:22:27,2020-06-18 01:35:39
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/361,2020-06-18 01:28:39,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/360,2020-06-17 21:31:02,2020-06-23 02:26:14
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/360,2020-06-18 13:01:40,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/360,2020-06-18 13:55:37,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/360,2020-06-22 14:30:09,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/360,2020-06-23 02:26:14,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/359,2020-06-17 17:36:58,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/359,2020-06-18 01:44:47,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/358,2020-06-17 02:50:50,2020-06-17 22:36:21
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/357,2020-06-17 00:54:51,2020-06-17 00:56:38
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/356,2020-06-17 00:41:10,2020-06-17 00:55:35
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/355,2020-06-17 00:33:57,2020-06-17 00:34:05
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/354,2020-06-16 23:17:34,2020-06-17 15:23:47
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/354,2020-06-17 15:23:33,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/354,2020-06-20 20:16:01,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/354,2020-06-21 07:23:02,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/353,2020-06-16 17:48:41,2020-06-16 17:55:55
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/352,2020-06-16 17:05:18,2020-06-16 17:19:04
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/351,2020-06-16 15:35:52,2020-06-16 15:45:26
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/350,2020-06-16 13:51:16,2020-06-18 13:03:04
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/350,2020-06-18 13:03:02,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/349,2020-06-15 22:21:59,2020-06-15 23:20:49
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/349,2020-06-15 23:20:49,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/348,2020-06-15 22:04:56,2020-06-16 15:07:37
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/347,2020-06-15 19:29:39,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/347,2020-06-18 15:34:11,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/346,2020-06-15 12:23:49,2020-06-30 22:27:29
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/346,2020-06-15 13:18:13,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/346,2020-06-15 13:24:40,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/346,2020-06-15 21:38:10,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/346,2020-06-15 21:51:39,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/346,2020-06-30 22:27:29,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/346,2020-06-30 22:29:06,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/345,2020-06-15 12:01:33,2020-06-15 12:04:22
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/344,2020-06-15 04:38:11,2020-06-15 12:00:22
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/343,2020-06-15 03:43:03,2020-06-15 03:59:32
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/342,2020-06-14 01:24:28,2020-06-14 03:57:05
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/341,2020-06-13 22:21:01,2020-06-14 00:46:07
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/340,2020-06-12 14:44:50,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/339,2020-06-12 01:35:31,2020-06-12 12:58:56
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/338,2020-06-11 19:33:34,2020-06-11 19:37:35
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/337,2020-06-11 19:17:00,2020-06-11 19:44:53
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/337,2020-06-11 19:38:16,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/337,2020-06-11 19:44:53,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/337,2020-06-11 19:54:06,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/336,2020-06-11 16:34:10,2020-06-11 16:39:34
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/336,2020-06-11 16:39:34,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/336,2020-06-11 16:40:34,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/335,2020-06-11 16:21:21,2020-06-11 20:10:18
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/335,2020-06-11 17:01:29,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/335,2020-06-11 18:01:57,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/335,2020-06-11 18:09:49,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/334,2020-06-11 15:25:04,2020-06-11 16:39:44
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/334,2020-06-11 16:16:38,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/334,2020-06-11 16:39:44,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/333,2020-06-11 13:00:53,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/333,2020-06-11 16:21:47,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/333,2020-06-11 16:37:42,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/333,2020-06-11 16:41:06,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/333,2020-06-11 16:49:45,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/333,2020-06-11 16:54:06,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/333,2020-06-16 13:24:24,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/333,2020-06-19 13:32:29,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/332,2020-06-10 17:35:21,2020-06-10 17:37:05
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/331,2020-06-10 15:42:55,2020-06-11 12:39:58
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/330,2020-06-10 02:49:12,2020-06-10 02:50:14
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/329,2020-06-10 02:32:45,2020-06-10 02:34:34
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/328,2020-06-10 02:31:34,2020-06-10 02:31:45
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/327,2020-06-10 00:01:01,2020-06-10 00:51:37
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/326,2020-06-09 19:21:53,2020-06-09 23:37:11
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/326,2020-06-09 23:37:05,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/325,2020-06-09 18:54:50,2020-06-09 23:38:02
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/325,2020-06-09 23:37:59,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/324,2020-06-09 18:47:57,2020-06-09 18:48:37
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/323,2020-06-08 22:59:16,2020-06-08 23:00:06
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/322,2020-06-08 22:36:22,2020-06-12 12:59:07
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/321,2020-06-08 22:32:34,2020-06-08 22:38:16
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/320,2020-06-08 21:17:32,2020-06-11 14:28:45
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/320,2020-06-11 14:28:12,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/319,2020-06-08 20:48:35,2020-06-08 22:35:18
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/318,2020-06-08 20:40:23,2020-06-08 20:42:06
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/317,2020-06-08 18:49:38,2020-06-09 12:48:17
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/316,2020-06-08 16:04:08,2020-06-08 16:09:10
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/315,2020-06-08 02:15:46,2020-06-08 02:30:52
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/314,2020-06-07 21:26:30,2020-06-09 19:04:58
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/314,2020-06-09 16:54:50,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/314,2020-06-09 19:04:58,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-07 20:49:19,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-07 21:22:07,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-07 21:42:32,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-07 23:05:46,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-07 23:21:03,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-07 23:37:45,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-07 23:54:56,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-07 23:56:15,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-08 00:10:44,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-10 00:52:43,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-11 16:33:04,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-11 16:40:39,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/313,2020-06-23 15:13:09,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/312,2020-06-07 20:17:06,2020-06-08 12:48:42
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/312,2020-06-07 20:17:52,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/312,2020-06-07 21:00:23,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/311,2020-06-07 19:13:27,2020-06-07 23:03:02
